,Class,Location
2163,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P5_005.jpg
1252,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P4_003.jpg
3033,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_007.jpg
1491,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P4_005.jpg
3628,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P2_004.jpg
4009,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P1_001.jpg
2577,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P3_007.jpg
300,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P3_004.jpg
3654,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P4_001.jpg
2803,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P5_005.jpg
2103,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/S/P3_001.jpg
1619,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P3_004.jpg
3227,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P2_005.jpg
1553,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P1_007.jpg
3739,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P3_005.jpg
3371,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P4_005.jpg
3991,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P3_003.jpg
2738,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P3_006.jpg
2742,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P3_002.jpg
45,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/W/P5_003.jpg
2667,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P2_005.jpg
1074,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P1_006.jpg
1309,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P2_003.jpg
3577,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P3_007.jpg
1624,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P2_007.jpg
399,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P1_001_4.jpg
2061,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P3_003.jpg
1367,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P5_001.jpg
484,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P5_004.jpg
258,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P3_006.jpg
2713,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P1_007.jpg
1004,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P5_003.jpg
1651,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P4_005.jpg
1255,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P4_001.jpg
2968,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P4_008.jpg
1985,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P2_007.jpg
2966,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P5_002.jpg
2179,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P3_006.jpg
3026,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P2_006.jpg
4141,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P4_005.jpg
2355,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P1_005.jpg
948,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P2_004.jpg
2578,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P3_006.jpg
3808,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P1_002.jpg
2576,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P3_008.jpg
1304,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P2_008.jpg
989,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P2_003.jpg
1569,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P4_007.jpg
1854,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P4_002.jpg
1045,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P5_004.jpg
373,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P4_003.jpg
2422,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P3_002.jpg
283,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P5_005.jpg
2865,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P2_007.jpg
1148,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P2_004.jpg
2572,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P4_004.jpg
1795,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/K/P1_005.jpg
453,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P4_003.jpg
2973,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P4_003.jpg
3619,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P3_005.jpg
1360,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P5_008.jpg
2341,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P3_003.jpg
2267,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P3_002.jpg
2837,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P1_003.jpg
212,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P4_002.jpg
1158,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P1_002.jpg
3655,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P3_008.jpg
2043,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P5_005.jpg
2858,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P3_006.jpg
3712,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P1_008.jpg
859,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P3_006.jpg
707,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P2_005.jpg
2699,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P3_005.jpg
612,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P4_004.jpg
228,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P2_004.jpg
546,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P2_006.jpg
2034,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P1_006.jpg
2733,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P4_003.jpg
1610,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P4_005.jpg
3988,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P3_006.jpg
208,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P4_004.jpg
3779,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P3_007.jpg
3672,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P1_008.jpg
3975,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P5_003.jpg
638,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P1_002.jpg
2883,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P5_005.jpg
576,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P3_008.jpg
127,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P5_001.jpg
4164,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P1_005.jpg
2438,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P1_002.jpg
3286,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P5_002.jpg
1129,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P4_007.jpg
2037,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P1_003.jpg
4065,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P4_003.jpg
1791,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/K/P2_001.jpg
1518,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P4_002.jpg
2596,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P1_004.jpg
1540,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P3_004.jpg
2065,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P2_007.jpg
855,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P4_001.jpg
3203,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P5_005.jpg
3504,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P2_008.jpg
3344,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P2_007.jpg
1463,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P3_001.jpg
2182,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P3_003.jpg
1091,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P4_005.jpg
2393,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P1_007.jpg
1052,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P4_005.jpg
3601,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P5_007.jpg
442,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P5_006.jpg
3388,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P2_004.jpg
3657,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P3_006.jpg
1256,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P3_008.jpg
3032,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_008.jpg
529,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P4_007.jpg
1588,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P2_004.jpg
1329,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P4_007.jpg
934,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P4_002.jpg
2571,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P4_005.jpg
2416,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P3_008.jpg
721,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P5_007.jpg
1207,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P4_008.jpg
1614,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P4_001.jpg
3038,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_002.jpg
3877,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/L/P2_005.jpg
3716,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P1_004.jpg
2765,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P5_003.jpg
1449,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P4_007.jpg
925,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P5_002.jpg
1408,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P4_008.jpg
4015,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P5_003.jpg
2758,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P1_002.jpg
3475,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/U/P1_005.jpg
1020,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P3_004.jpg
1604,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P5_004.jpg
1218,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P3_006.jpg
3737,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P3_007.jpg
1892,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P4_004.jpg
3379,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P3_005.jpg
3646,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P5_001.jpg
2790,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P2_002.jpg
1087,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P5_001.jpg
2140,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/U/P3_004.jpg
4090,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P5_008.jpg
3501,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P3_003.jpg
3359,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P3_001.jpg
754,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P1_006.jpg
312,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P1_008.jpg
1911,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P1_008.jpg
3937,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P5_002.jpg
185,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P2_007.jpg
1643,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P5_005.jpg
3298,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P3_006.jpg
843,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P5_005.jpg
555,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P1_004.jpg
1077,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P1_003.jpg
4001,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P2_001.jpg
126,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Z/P5_002.jpg
2903,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P3_002.jpg
1492,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P4_004.jpg
2496,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/J/P3_008.jpg
1873,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P1_006.jpg
2868,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P2_004.jpg
1696,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P3_008.jpg
4019,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P4_007.jpg
2981,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P3_003.jpg
685,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P5_004.jpg
849,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P4_007.jpg
1716,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P1_004.jpg
3734,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P4_002.jpg
3186,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P2_006.jpg
1625,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P2_006.jpg
3029,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P2_003.jpg
96,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/X/P3_008.jpg
2342,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P3_002.jpg
2754,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P1_006.jpg
591,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P1_007.jpg
1126,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P5_002.jpg
3343,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P2_008.jpg
1096,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P3_008.jpg
3197,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P1_003.jpg
2049,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P4_007.jpg
1235,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P1_004.jpg
1240,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P5_008.jpg
1439,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P1_001.jpg
2619,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P3_005.jpg
516,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P1_004.jpg
3918,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P2_004.jpg
2251,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P4_006.jpg
3315,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P1_005.jpg
2992,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P1_007.jpg
3789,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P3_002.jpg
2041,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P5_007.jpg
2537,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P3_006.jpg
21,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P3_003.jpg
3912,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P3_002.jpg
61,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/W/P3_003.jpg
2759,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P1_001.jpg
1724,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/H/P5_004.jpg
1816,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P3_008.jpg
3378,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P3_006.jpg
4000,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P2_002.jpg
3492,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P4_004.jpg
1919,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P4_002.jpg
1648,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P4_008.jpg
1812,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P4_004.jpg
4103,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P4_003.jpg
1833,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P1_007.jpg
3035,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_005.jpg
2918,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P1_002.jpg
2411,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P4_005.jpg
3477,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/U/P1_003.jpg
489,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P4_008.jpg
1536,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P3_008.jpg
3961,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P2_001.jpg
306,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P2_006.jpg
1457,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P3_007.jpg
51,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/W/P4_005.jpg
3535,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P4_001.jpg
3901,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P4_004.jpg
1842,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P5_006.jpg
4062,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P4_006.jpg
1467,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P2_005.jpg
3813,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/N/P5_005.jpg
2924,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P5_004.jpg
1790,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/K/P2_002.jpg
3348,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P2_003.jpg
572,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P4_004.jpg
1283,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P5_005.jpg
414,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/V/P4_002.jpg
3482,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P5_006.jpg
2434,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/P/P1_006.jpg
1072,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P1_008.jpg
3525,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P5_003.jpg
2237,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P1_003.jpg
1832,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P1_008.jpg
2834,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P1_008.jpg
2951,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P2_001.jpg
631,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P2_001.jpg
3967,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P1_003.jpg
2076,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P1_004.jpg
250,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P4_006.jpg
4060,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P4_008.jpg
2618,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P3_006.jpg
521,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P5_007.jpg
1649,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P4_007.jpg
912,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P1_008.jpg
1678,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P1_002.jpg
2069,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P2_003.jpg
1645,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P5_003.jpg
2156,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/U/P1_004.jpg
4034,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P2_008.jpg
3930,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P5_009.jpg
3488,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P4_008.jpg
1073,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P1_007.jpg
1266,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P2_006.jpg
1770,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/K/P4_006.jpg
3950,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P3_005.jpg
902,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P3_002.jpg
1163,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P5_005.jpg
2893,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P4_003.jpg
549,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P2_002.jpg
2824,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P2_005.jpg
1233,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P1_007.jpg
1217,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P3_007.jpg
3578,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P3_006.jpg
1276,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P1_004.jpg
4112,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P3_001.jpg
1115,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P1_005.jpg
1612,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P4_003.jpg
756,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P1_004.jpg
1654,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P4_002.jpg
1670,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P2_002.jpg
4093,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P5_005.jpg
2441,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Q/P5_008.jpg
3669,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P2_002.jpg
73,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/W/P1_007.jpg
20,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P3_004.jpg
758,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P1_002.jpg
3699,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P3_005.jpg
307,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P2_005.jpg
1659,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P3_005.jpg
423,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/V/P3_001.jpg
3824,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/N/P4_002.jpg
3632,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P1_008.jpg
